/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_52_968.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_52_968.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_52_968.jpg, 0, 0, 0, 7.828277E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_53_069.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_53_069.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_53_069.jpg, 0, 0, 0, 7.813269E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_53_173.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_53_173.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_53_173.jpg, 0, 0, 0, 8.224727E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_53_274.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_53_274.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_53_274.jpg, 0, 0, 0, 7.828957E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_53_377.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_53_377.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_53_377.jpg, 0, 0, 0, 7.874375E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_53_496.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_53_496.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_53_496.jpg, 0, 0, 0, 7.821915E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_53_597.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_53_597.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_53_597.jpg, 0, 0, 0, 7.871689E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_53_708.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_53_708.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_53_708.jpg, 0, 0, 0, 8.080158E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_53_820.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_53_820.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_53_820.jpg, 0, 0, 0, 7.799831E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_53_925.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_53_925.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_53_925.jpg, 0, 0, 0, 7.800494E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_54_058.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_54_058.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_54_058.jpg, 0, 0, 0, 7.934256E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_54_220.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_54_220.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_54_220.jpg, 0, 0, 0, 7.788973E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_54_330.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_54_330.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_54_330.jpg, 0, 0, 0, 7.842464E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_54_434.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_54_434.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_54_434.jpg, 0, 0, 0, 7.853121E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_54_538.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_54_538.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_54_538.jpg, 0, 0, 0, 7.9073E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_54_642.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_54_642.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_54_642.jpg, 0, 0, 0, 8.1019E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_54_758.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_54_758.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_54_758.jpg, 0, 0, 0, 7.787532E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_54_860.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_54_860.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_54_860.jpg, 0, 0, 0, 7.798414E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_54_966.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_54_966.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_54_966.jpg, 0, 0, 0, 7.779533E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_55_089.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_55_089.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_55_089.jpg, 0, 0, 0, 7.905253E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_55_192.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_55_192.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_55_192.jpg, 0, 0, 0, 7.912203E-05
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_55_294.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_55_294.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_55_294.jpg, 0, 0.1779478, 0, 0.07067697
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_55_409.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_55_409.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_55_409.jpg, 0, 0.5247331, 0, 0.6145145
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_55_516.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_55_516.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_55_516.jpg, 0, 0.823602, 0, 1.466086
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_55_616.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_55_616.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_55_616.jpg, 0, 1, 0, 2.634577
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_55_719.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_55_719.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_55_719.jpg, 0, 1, 0, 3.806744
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_55_836.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_55_836.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_55_836.jpg, -0.15039, 1, 0, 5.203606
/Users/lukaszmakinia/Desktop/IMG/center_2020_01_24_22_12_55_953.jpg, /Users/lukaszmakinia/Desktop/IMG/left_2020_01_24_22_12_55_953.jpg, /Users/lukaszmakinia/Desktop/IMG/right_2020_01_24_22_12_55_953.jpg, 0, 1, 0, 6.586259
